# Messreihen
# Nr,Temp_C,Speed_mm_s,Dauer_s
# 1,200.0,1.16,380.0
#
sample_seq,millis_ms,kraft_N,temperatur,motor_geschwindigkeit,error_flags,sd_write_us,loop_duration_us
3006,1107016,2.169,200.05,1.16,0,0,3
3007,1107066,2.192,199.98,1.16,0,0,3
3008,1107116,2.199,199.98,1.16,0,0,3
3009,1107166,2.231,199.98,1.16,0,0,3
3010,1107216,2.242,200.05,1.16,0,0,3
3011,1107266,2.194,200.05,1.16,0,0,2
3012,1107316,2.199,200.05,1.16,0,0,2
3013,1107366,2.275,200.05,1.16,0,0,3
3014,1107416,2.293,199.98,1.16,0,0,3
3015,1107466,2.315,199.98,1.16,0,0,3
3016,1107516,2.225,199.98,1.16,0,0,3
3017,1107566,2.174,200.02,1.16,0,0,3
3018,1107616,2.125,200.02,1.16,0,0,2
3019,1107666,2.050,200.02,1.16,0,0,3
3020,1107716,2.063,199.98,1.16,0,0,3
3021,1107766,2.092,199.98,1.16,0,0,15
3022,1107816,2.162,199.98,1.16,0,0,3
3023,1107866,2.234,200.05,1.16,0,0,2
3024,1107916,2.218,200.05,1.16,0,0,3
3025,1107966,2.192,200.05,1.16,0,0,3
3026,1108016,2.187,200.05,1.16,0,0,3
3027,1108066,2.147,199.87,1.16,0,0,3
3028,1108116,2.204,199.87,1.16,0,0,3
3029,1108166,2.330,199.87,1.16,0,0,3
3030,1108216,2.351,200.05,1.16,0,0,3
3031,1108266,2.306,200.05,1.16,0,0,3
3032,1108316,2.257,200.05,1.16,0,0,2
3033,1108366,2.209,199.98,1.16,0,0,3
3034,1108416,2.128,199.98,1.16,0,0,3
3035,1108466,2.081,199.98,1.16,0,0,2
3036,1108516,2.148,199.94,1.16,0,0,3
3037,1108566,2.231,199.94,1.16,0,0,3
3038,1108616,2.211,199.94,1.16,0,0,3
3039,1108666,2.183,199.94,1.16,0,0,3
3040,1108716,2.191,200.02,1.16,0,0,3
3041,1108766,2.218,200.02,1.16,0,0,3
3042,1108816,2.208,200.02,1.16,0,0,3
3043,1108866,2.215,200.05,1.16,0,0,19
3044,1108916,2.276,200.05,1.16,0,0,5
3045,1108966,2.336,200.05,1.16,0,0,3
3046,1109016,2.318,199.98,1.16,0,0,7
3047,1109066,2.250,199.98,1.16,0,0,3
3048,1109116,2.168,199.98,1.16,0,0,3
3049,1109166,2.146,200.02,1.16,0,0,7
3050,1109216,2.127,200.02,1.16,0,0,3
3051,1109266,2.110,200.02,1.16,0,0,8
3052,1109316,2.163,200.02,1.16,0,0,3
3053,1109366,2.264,199.98,1.16,0,0,4
3054,1109416,2.286,199.98,1.16,0,0,7
3055,1109466,2.276,199.98,1.16,0,0,3
3056,1109516,2.272,200.05,1.16,0,0,5
3057,1109566,2.282,200.05,1.16,0,0,3
3058,1109616,2.265,200.05,1.16,0,0,15
3059,1109666,2.224,199.94,1.16,0,0,7
3060,1109716,2.273,199.94,1.16,0,0,3
3061,1109766,2.292,199.94,1.16,0,0,3
3062,1109816,2.234,200.05,1.16,0,0,7
3063,1109866,2.195,200.05,1.16,0,0,7
3064,1109916,2.129,200.05,1.16,0,0,7
3065,1109966,2.116,200.05,1.16,0,0,3
3066,1110016,2.102,199.94,1.16,0,0,9
3067,1110066,2.057,199.94,1.16,0,0,7
3068,1110116,2.153,199.94,1.16,0,0,3
3069,1110166,2.257,200.02,1.16,0,0,5
3070,1110216,2.282,200.02,1.16,0,0,7
3071,1110266,2.258,200.02,1.16,0,0,7
3072,1110316,2.222,200.05,1.16,0,0,7
3073,1110366,2.216,200.05,1.16,0,0,7
3074,1110416,2.172,200.05,1.16,0,0,7
3075,1110466,2.125,200.05,1.16,0,0,3
3076,1110516,2.186,199.98,1.16,0,0,24
3077,1110566,2.184,199.98,1.16,0,0,9
3078,1110616,2.121,199.98,1.16,0,0,7
3079,1110666,2.076,200.09,1.16,0,0,3
3080,1110716,2.061,200.09,1.16,0,0,9
3081,1110766,2.047,200.09,1.16,0,0,3
3082,1110816,2.027,199.98,1.16,0,0,9
3083,1110866,2.055,199.98,1.16,0,17891,11
3084,1110916,2.130,199.98,1.16,0,0,3
3085,1110966,2.142,200.02,1.16,0,0,3
3086,1111016,2.180,200.02,1.16,0,0,3
3087,1111066,2.211,200.02,1.16,0,0,3
3088,1111116,2.159,200.02,1.16,0,0,3
3089,1111166,2.131,200.09,1.16,0,0,2
3090,1111216,2.063,200.09,1.16,0,0,3
3091,1111266,2.077,200.09,1.16,0,0,7
3092,1111316,2.177,199.98,1.16,0,0,3
3093,1111366,2.185,199.98,1.16,0,0,2
3094,1111416,2.149,199.98,1.16,0,0,3
3095,1111466,2.104,200.09,1.16,0,0,3
3096,1111516,2.103,200.09,1.16,0,0,17
3097,1111566,2.128,200.09,1.16,0,0,3
3098,1111616,2.098,199.98,1.16,0,0,3
3099,1111666,2.130,199.98,1.16,0,0,7
3100,1111716,2.241,199.98,1.16,0,0,3
3101,1111766,2.254,199.98,1.16,0,0,3
3102,1111816,2.158,199.98,1.16,0,0,3
3103,1111866,2.099,199.98,1.16,0,0,3
3104,1111916,2.104,199.98,1.16,0,0,3
3105,1111966,2.114,199.98,1.16,0,0,3
3106,1112016,2.054,199.98,1.16,0,0,3
3107,1112066,2.069,199.98,1.16,0,0,7
3108,1112116,2.143,200.05,1.16,0,0,3
3109,1112166,2.141,200.05,1.16,0,0,2
3110,1112216,2.094,200.05,1.16,0,0,2
3111,1112266,2.035,200.05,1.16,0,0,2
3112,1112316,2.048,200.05,1.16,0,0,2
3113,1112366,2.065,200.05,1.16,0,0,3
3114,1112416,2.093,200.05,1.16,0,0,3
3115,1112466,2.240,199.94,1.16,0,0,7
3116,1112516,2.288,199.94,1.16,0,0,17
3117,1112566,2.196,199.94,1.16,0,0,3
3118,1112616,2.179,199.94,1.16,0,0,3
3119,1112666,2.192,199.94,1.16,0,0,3
3120,1112716,2.153,199.94,1.16,0,0,3
3121,1112766,2.105,199.94,1.16,0,0,2
3122,1112816,2.106,199.94,1.16,0,0,2
3123,1112866,2.173,199.94,1.16,0,0,7
3124,1112916,2.221,200.05,1.16,0,0,3
3125,1112966,2.190,200.05,1.16,0,0,2
3126,1113016,2.152,200.05,1.16,0,0,3
3127,1113066,2.127,200.05,1.16,0,0,3
3128,1113116,2.094,200.05,1.16,0,0,3
3129,1113166,2.142,200.05,1.16,0,0,3
3130,1113216,2.098,200.05,1.16,0,0,3
3131,1113266,2.052,199.98,1.16,0,0,7
3132,1113316,2.103,199.98,1.16,0,0,3
3133,1113366,2.110,199.98,1.16,0,0,3
3134,1113416,2.092,199.94,1.16,0,0,3
3135,1113466,2.117,199.94,1.16,0,0,2
3136,1113516,2.088,199.94,1.16,0,0,17
3137,1113566,2.081,199.94,1.16,0,0,2
3138,1113616,2.157,199.94,1.16,0,0,3
3139,1113666,2.223,199.94,1.16,0,0,7
3140,1113716,2.247,199.94,1.16,0,0,3
3141,1113766,2.246,200.02,1.16,0,0,3
3142,1113816,2.242,200.02,1.16,0,0,3
3143,1113866,2.276,200.02,1.16,0,0,3
3144,1113916,2.230,199.94,1.16,0,0,3
3145,1113966,2.163,199.94,1.16,0,0,3
3146,1114016,2.169,199.94,1.16,0,0,3
3147,1114066,2.221,199.98,1.16,0,0,7
3148,1114116,2.254,199.98,1.16,0,0,3
3149,1114166,2.253,199.98,1.16,0,0,3
3150,1114216,2.175,199.98,1.16,0,0,3
3151,1114266,2.180,199.98,1.16,0,0,3
3152,1114316,2.163,199.98,1.16,0,0,3
3153,1114366,2.101,199.98,1.16,0,0,3
3154,1114416,2.131,199.91,1.16,0,0,2
3155,1114466,2.195,199.91,1.16,0,0,7
3156,1114516,2.244,199.91,1.16,0,0,19
3157,1114566,2.201,200.02,1.16,0,0,5
3158,1114616,2.124,200.02,1.16,0,0,2
3159,1114666,2.125,200.02,1.16,0,0,3
3160,1114716,2.064,200.02,1.16,0,0,3
3161,1114766,2.063,200.02,1.16,0,0,3
3162,1114816,2.163,200.02,1.16,0,0,3
3163,1114866,2.241,200.02,1.16,0,0,7
3164,1114916,2.274,200.02,1.16,0,0,3
3165,1114966,2.255,200.02,1.16,0,0,3
3166,1115016,2.237,200.02,1.16,0,0,3
3167,1115066,2.197,199.87,1.16,0,0,3
3168,1115116,2.142,199.87,1.16,0,0,3
3169,1115166,2.162,199.87,1.16,0,0,3
3170,1115216,2.191,199.94,1.16,0,0,3
3171,1115266,2.145,199.94,1.16,0,0,10
3172,1115316,2.163,199.94,1.16,0,0,3
3173,1115366,2.137,200.02,1.16,0,0,3
3174,1115416,2.099,200.02,1.16,0,0,3
3175,1115466,2.088,200.02,1.16,0,0,2
3176,1115516,2.077,200.02,1.16,0,0,33
3177,1115566,2.114,200.02,1.16,0,0,5
3178,1115616,2.207,200.02,1.16,0,0,2
3179,1115666,2.194,200.02,1.16,0,0,7
3180,1115716,2.164,199.94,1.16,0,0,3
3181,1115766,2.174,199.94,1.16,0,0,3
3182,1115816,2.199,199.94,1.16,0,0,3
3183,1115866,2.217,200.09,1.16,0,22302,2
3184,1115916,2.115,200.09,1.16,0,0,3
3185,1115966,2.079,200.09,1.16,0,0,3
3186,1116016,2.164,199.98,1.16,0,0,2
3187,1116066,2.159,199.98,1.16,0,0,2
3188,1116116,2.219,199.98,1.16,0,0,3
3189,1116166,2.220,199.98,1.16,0,0,3
3190,1116216,2.198,200.05,1.16,0,0,3
3191,1116266,2.171,200.05,1.16,0,0,2
3192,1116316,2.113,200.05,1.16,0,0,3
3193,1116366,2.146,199.98,1.16,0,0,2
3194,1116416,2.199,199.98,1.16,0,0,2
3195,1116466,2.198,199.98,1.16,0,0,3
3196,1116516,2.217,199.98,1.16,0,0,11
3197,1116566,2.172,199.98,1.16,0,0,5
3198,1116616,2.083,199.98,1.16,0,0,3
3199,1116666,2.046,199.87,1.16,0,0,3
3200,1116716,2.018,199.87,1.16,0,0,3
3201,1116766,2.094,199.87,1.16,0,0,2
3202,1116816,2.182,199.87,1.16,0,0,3
3203,1116866,2.152,199.91,1.16,0,0,3
3204,1116916,2.153,199.91,1.16,0,0,3
3205,1116966,2.164,199.91,1.16,0,0,3
3206,1117016,2.130,200.02,1.16,0,0,3
3207,1117066,2.099,200.02,1.16,0,0,3
3208,1117116,2.110,200.02,1.16,0,0,3
3209,1117166,2.165,200.05,1.16,0,0,3
3210,1117216,2.155,200.05,1.16,0,0,3
3211,1117266,2.134,200.05,1.16,0,0,7
3212,1117316,2.176,199.98,1.16,0,0,3
3213,1117366,2.174,199.98,1.16,0,0,2
3214,1117416,2.124,199.98,1.16,0,0,3
3215,1117469,2.168,199.98,1.16,0,0,38
3216,1117516,2.154,199.91,1.16,0,0,2
3217,1117566,2.171,199.91,1.16,0,0,5
3218,1117616,2.162,199.91,1.16,0,0,3
3219,1117666,2.081,199.94,1.16,0,0,7
3220,1117716,2.084,199.94,1.16,0,0,3
3221,1117766,2.071,199.94,1.16,0,0,2
3222,1117816,2.078,199.98,1.16,0,0,3
3223,1117866,2.049,199.98,1.16,0,0,3
3224,1117916,2.043,199.98,1.16,0,0,2
3225,1117966,2.101,199.98,1.16,0,0,2
3226,1118016,2.145,199.87,1.16,0,0,3
3227,1118066,2.117,199.87,1.16,0,0,7
3228,1118116,2.132,199.87,1.16,0,0,3
3229,1118166,2.175,199.91,1.16,0,0,3
3230,1118216,2.197,199.91,1.16,0,0,2
3231,1118266,2.156,199.91,1.16,0,0,3
3232,1118316,2.029,200.02,1.16,0,0,3
3233,1118366,2.061,200.02,1.16,0,0,3
3234,1118416,2.158,200.02,1.16,0,0,3
3235,1118466,2.181,199.87,1.16,0,0,7
3236,1118516,2.130,199.87,1.16,0,0,19
3237,1118566,2.078,199.87,1.16,0,0,3
3238,1118616,2.008,199.87,1.16,0,0,3
3239,1118666,2.038,199.94,1.16,0,0,3
3240,1118716,2.085,199.94,1.16,0,0,3
3241,1118766,2.166,199.94,1.16,0,0,3
3242,1118816,2.199,199.94,1.16,0,0,3
3243,1118866,2.165,199.94,1.16,0,0,7
3244,1118916,2.111,199.94,1.16,0,0,3
3245,1118966,2.025,199.94,1.16,0,0,3
3246,1119016,1.968,199.94,1.16,0,0,3
3247,1119066,2.010,199.94,1.16,0,0,3
3248,1119116,2.072,199.91,1.16,0,0,3
3249,1119166,2.145,199.91,1.16,0,0,3
3250,1119216,2.121,199.91,1.16,0,0,3
3251,1119266,2.083,199.91,1.16,0,0,7
3252,1119316,2.062,200.02,1.16,0,0,3
3253,1119366,2.083,200.02,1.16,0,0,2
3254,1119416,2.091,200.02,1.16,0,0,3
3255,1119466,2.077,200.02,1.16,0,0,3
3256,1119519,2.086,200.02,1.16,0,0,34
3257,1119566,2.188,200.02,1.16,0,0,4
3258,1119616,2.208,199.98,1.16,0,0,3
3259,1119666,2.116,199.98,1.16,0,0,7
3260,1119716,2.106,199.98,1.16,0,0,2
3261,1119766,2.136,199.87,1.16,0,0,3
3262,1119816,2.105,199.87,1.16,0,0,2
3263,1119866,2.038,199.87,1.16,0,0,3
3264,1119916,1.972,199.87,1.16,0,0,3
3265,1119966,2.029,199.98,1.16,0,0,3
3266,1120016,2.082,199.98,1.16,0,0,2
3267,1120066,2.038,199.98,1.16,0,0,7
3268,1120116,2.079,199.98,1.16,0,0,2
3269,1120166,2.077,199.98,1.16,0,0,3
3270,1120216,2.046,199.98,1.16,0,0,6
3271,1120266,2.048,200.02,1.16,0,0,3
3272,1120316,2.060,200.02,1.16,0,0,3
3273,1120366,2.120,200.02,1.16,0,0,3
3274,1120416,2.205,200.05,1.16,0,0,3
3275,1120466,2.220,200.05,1.16,0,0,9
3276,1120516,2.127,200.05,1.16,0,0,17
3277,1120566,2.043,200.05,1.16,0,0,3
3278,1120616,1.981,199.98,1.16,0,0,6
3279,1120666,1.992,199.98,1.16,0,0,2
3280,1120716,2.071,199.98,1.16,0,0,3
3281,1120766,2.179,199.98,1.16,0,0,3
3282,1120816,2.234,199.98,1.16,0,0,3
3283,1120866,2.229,199.98,1.16,0,22540,7
3284,1120916,2.188,199.94,1.16,0,0,2
3285,1120966,2.101,199.94,1.16,0,0,3
3286,1121016,2.003,199.94,1.16,0,0,7
3287,1121066,2.014,199.98,1.16,0,0,3
3288,1121116,2.085,199.98,1.16,0,0,3
3289,1121166,2.107,199.98,1.16,0,0,2
3290,1121216,2.068,199.98,1.16,0,0,3
3291,1121266,2.029,200.09,1.16,0,0,7
3292,1121316,1.993,200.09,1.16,0,0,3
3293,1121366,1.969,200.09,1.16,0,0,2
3294,1121416,1.975,199.94,1.16,0,0,3
3295,1121466,2.011,199.94,1.16,0,0,2
3296,1121516,2.107,199.94,1.16,0,0,19
3297,1121566,2.115,199.98,1.16,0,0,2
3298,1121616,2.124,199.98,1.16,0,0,3
3299,1121666,2.078,199.98,1.16,0,0,7
3300,1121716,2.069,199.98,1.16,0,0,3
3301,1121766,2.085,199.98,1.16,0,0,2
3302,1121816,2.047,199.98,1.16,0,0,7
3303,1121866,2.004,199.98,1.16,0,0,2
3304,1121916,2.042,200.05,1.16,0,0,6
3305,1121966,2.101,200.05,1.16,0,0,2
3306,1122016,2.082,200.05,1.16,0,0,3
3307,1122066,2.092,199.94,1.16,0,0,7
3308,1122116,2.060,199.94,1.16,0,0,2
3309,1122166,2.038,199.94,1.16,0,0,2
3310,1122216,2.041,200.05,1.16,0,0,3
3311,1122266,2.058,200.05,1.16,0,0,3
3312,1122316,2.044,200.05,1.16,0,0,7
3313,1122366,2.076,200.05,1.16,0,0,3
3314,1122416,2.131,200.02,1.16,0,0,3
3315,1122466,2.099,200.02,1.16,0,0,7
3316,1122516,2.058,200.02,1.16,0,0,19
3317,1122566,2.008,199.94,1.16,0,0,3
3318,1122616,1.962,199.94,1.16,0,0,7
3319,1122666,2.011,199.94,1.16,0,0,3
3320,1122716,2.075,199.94,1.16,0,0,7
3321,1122766,2.136,199.94,1.16,0,0,3
3322,1122816,2.155,199.94,1.16,0,0,3
3323,1122866,2.123,200.02,1.16,0,0,3
3324,1122916,2.084,200.02,1.16,0,0,3
3325,1122966,2.032,200.02,1.16,0,0,3
3326,1123016,2.000,200.02,1.16,0,0,2
3327,1123066,2.129,200.05,1.16,0,0,2
3328,1123116,2.214,200.05,1.16,0,0,7
3329,1123166,2.180,200.05,1.16,0,0,3
3330,1123216,2.143,199.94,1.16,0,0,3
3331,1123266,2.099,199.94,1.16,0,0,7
3332,1123316,2.034,199.94,1.16,0,0,3
3333,1123366,2.010,200.05,1.16,0,0,3
3334,1123416,2.021,200.05,1.16,0,0,3
3335,1123469,2.091,200.05,1.16,0,0,74
3336,1123516,2.144,200.02,1.16,0,0,9
3337,1123566,2.145,200.02,1.16,0,0,3
3338,1123616,2.096,200.02,1.16,0,0,3
3339,1123666,2.040,200.02,1.16,0,0,7
3340,1123716,2.027,200.05,1.16,0,0,3
3341,1123766,2.079,200.05,1.16,0,0,3
3342,1123816,2.130,200.05,1.16,0,0,3
3343,1123866,2.179,200.02,1.16,0,0,3
3344,1123916,2.142,200.02,1.16,0,0,7
3345,1123966,2.087,200.02,1.16,0,0,3
3346,1124016,2.062,200.05,1.16,0,0,3
3347,1124066,2.032,200.05,1.16,0,0,9
3348,1124116,2.025,200.05,1.16,0,0,3
3349,1124166,2.019,200.09,1.16,0,0,3
3350,1124216,2.034,200.09,1.16,0,0,3
3351,1124266,2.113,200.09,1.16,0,0,3
3352,1124316,2.115,200.09,1.16,0,0,6
3353,1124366,2.106,200.05,1.16,0,0,3
3354,1124416,2.110,200.05,1.16,0,0,3
3355,1124466,2.153,200.05,1.16,0,0,9
3356,1124516,2.085,200.05,1.16,0,0,11
3357,1124566,1.988,200.05,1.16,0,0,5
3358,1124616,2.032,200.05,1.16,0,0,3
3359,1124666,2.136,200.02,1.16,0,0,3
3360,1124716,2.108,200.02,1.16,0,0,7
3361,1124766,2.069,200.02,1.16,0,0,3
3362,1124816,2.063,200.09,1.16,0,0,3
3363,1124866,2.060,200.09,1.16,0,0,2
3364,1124916,2.041,200.09,1.16,0,0,3
3365,1124966,1.972,200.09,1.16,0,0,3
3366,1125016,1.994,199.98,1.16,0,0,6
3367,1125066,2.127,199.98,1.16,0,0,3
3368,1125116,2.159,199.98,1.16,0,0,7
3369,1125166,2.208,200.02,1.16,0,0,3
3370,1125216,2.133,200.02,1.16,0,0,3
3371,1125266,2.047,200.02,1.16,0,0,3
3372,1125316,2.065,199.94,1.16,0,0,3
3373,1125366,2.054,199.94,1.16,0,0,3
3374,1125416,2.012,199.94,1.16,0,0,3
3375,1125469,2.112,200.02,1.16,0,0,24
3376,1125516,2.131,200.02,1.16,0,0,7
3377,1125566,2.118,200.02,1.16,0,0,5
3378,1125616,2.096,200.02,1.16,0,0,3
3379,1125666,2.063,199.91,1.16,0,0,7
3380,1125716,2.029,199.91,1.16,0,0,3
3381,1125766,1.984,199.91,1.16,0,0,2
3382,1125816,2.037,199.98,1.16,0,0,3
3383,1125866,2.140,199.98,1.16,0,17907,3
3384,1125916,2.101,199.98,1.16,0,0,7
3385,1125966,2.058,200.05,1.16,0,0,3
3386,1126016,2.042,200.05,1.16,0,0,3
3387,1126066,2.005,200.05,1.16,0,0,3
3388,1126116,1.990,200.05,1.16,0,0,3
3389,1126166,1.965,200.02,1.16,0,0,3
3390,1126216,2.017,200.02,1.16,0,0,3
3391,1126266,2.134,200.02,1.16,0,0,2
3392,1126316,2.136,200.05,1.16,0,0,7
3393,1126366,2.129,200.05,1.16,0,0,3
3394,1126416,2.093,200.05,1.16,0,0,3
3395,1126466,2.038,199.94,1.16,0,0,3
3396,1126516,2.067,199.94,1.16,0,0,19
3397,1126566,2.097,199.94,1.16,0,0,3
3398,1126616,2.166,199.98,1.16,0,0,3
3399,1126666,2.221,199.98,1.16,0,0,2
3400,1126716,2.211,199.98,1.16,0,0,3
3401,1126766,2.130,199.98,1.16,0,0,3
3402,1126816,2.052,200.05,1.16,0,0,3
3403,1126866,2.024,200.05,1.16,0,0,3
3404,1126916,2.023,200.05,1.16,0,0,3
3405,1126966,2.085,200.02,1.16,0,0,3
3406,1127016,2.135,200.02,1.16,0,0,3
3407,1127066,2.171,200.02,1.16,0,0,3
3408,1127116,2.140,199.98,1.16,0,0,7
3409,1127166,2.040,199.98,1.16,0,0,3
3410,1127216,2.096,199.98,1.16,0,0,3
3411,1127266,2.112,199.98,1.16,0,0,3
3412,1127316,2.076,199.98,1.16,0,0,3
3413,1127366,2.074,199.98,1.16,0,0,3
3414,1127416,2.172,199.98,1.16,0,0,7
3415,1127471,2.211,200.02,1.16,0,0,73
3416,1127516,2.107,200.02,1.16,0,0,9
3417,1127566,2.079,200.02,1.16,0,0,3
3418,1127616,2.074,200.09,1.16,0,0,3
3419,1127666,2.072,200.09,1.16,0,0,7
3420,1127716,2.087,200.09,1.16,0,0,3
3421,1127766,2.087,200.02,1.16,0,0,3
3422,1127816,2.144,200.02,1.16,0,0,7
3423,1127866,2.142,200.02,1.16,0,0,3
3424,1127916,2.158,200.02,1.16,0,0,7
3425,1127966,2.181,200.02,1.16,0,0,3
3426,1128016,2.093,200.02,1.16,0,0,2
3427,1128066,2.023,200.02,1.16,0,0,7
3428,1128116,2.051,199.94,1.16,0,0,3
3429,1128166,2.118,199.94,1.16,0,0,3
3430,1128216,2.088,199.94,1.16,0,0,7
3431,1128266,2.037,200.02,1.16,0,0,2
3432,1128316,2.012,200.02,1.16,0,0,6
3433,1128366,2.018,200.02,1.16,0,0,2
3434,1128416,2.088,200.05,1.16,0,0,3
3435,1128469,2.091,200.05,1.16,0,0,38
3436,1128516,2.093,200.05,1.16,0,0,6
3437,1128566,2.124,199.98,1.16,0,0,3
3438,1128616,2.216,199.98,1.16,0,0,9
3439,1128666,2.293,199.98,1.16,0,0,3
3440,1128716,2.121,199.98,1.16,0,0,3
3441,1128766,2.162,199.98,1.16,0,0,3
3442,1128816,2.123,199.98,1.16,0,0,3
3443,1128866,2.043,199.98,1.16,0,0,3
3444,1128916,2.094,199.98,1.16,0,0,2
3445,1128966,2.093,199.98,1.16,0,0,3
3446,1129016,2.115,199.98,1.16,0,0,3
3447,1129066,2.097,199.94,1.16,0,0,3
3448,1129116,2.038,199.94,1.16,0,0,3
3449,1129166,2.080,199.94,1.16,0,0,2
3450,1129216,2.047,199.94,1.16,0,0,3
3451,1129266,2.106,200.05,1.16,0,0,2
3452,1129316,2.242,200.05,1.16,0,0,2
3453,1129366,2.219,200.05,1.16,0,0,2
3454,1129416,2.171,200.02,1.16,0,0,3
3455,1129466,2.131,200.02,1.16,0,0,3
3456,1129516,2.041,200.02,1.16,0,0,15
3457,1129566,1.998,199.98,1.16,0,0,3
3458,1129616,1.980,199.98,1.16,0,0,2
3459,1129666,2.072,199.98,1.16,0,0,3
3460,1129716,2.189,200.16,1.16,0,0,3
3461,1129766,2.151,200.16,1.16,0,0,2
3462,1129816,2.119,200.16,1.16,0,0,2
3463,1129866,2.131,200.16,1.16,0,0,3
3464,1129916,2.105,199.94,1.16,0,0,3
3465,1129966,2.157,199.94,1.16,0,0,3
3466,1130016,2.178,199.94,1.16,0,0,3
3467,1130066,2.176,199.98,1.16,0,0,3
3468,1130116,2.221,199.98,1.16,0,0,3
3469,1130166,2.263,199.98,1.16,0,0,3
3470,1130216,2.160,200.02,1.16,0,0,3
3471,1130266,2.024,200.02,1.16,0,0,2
3472,1130316,1.992,200.02,1.16,0,0,3
3473,1130366,2.001,200.02,1.16,0,0,3
3474,1130416,2.074,200.02,1.16,0,0,3
3475,1130466,2.128,200.02,1.16,0,0,3
3476,1130516,2.126,200.02,1.16,0,0,19
3477,1130566,2.125,199.98,1.16,0,0,2
3478,1130616,2.116,199.98,1.16,0,0,2
3479,1130666,2.169,199.98,1.16,0,0,2
3480,1130716,2.171,200.02,1.16,0,0,3
3481,1130766,2.128,200.02,1.16,0,0,2
3482,1130816,2.099,200.02,1.16,0,0,3
3483,1130866,2.212,199.94,1.16,0,18621,3
3484,1130916,2.200,199.94,1.16,0,0,3
3485,1130966,2.130,199.94,1.16,0,0,3
3486,1131016,2.129,200.02,1.16,0,0,3
3487,1131066,2.129,200.02,1.16,0,0,3
3488,1131116,2.137,200.02,1.16,0,0,3
3489,1131166,2.097,200.02,1.16,0,0,3
3490,1131216,2.112,200.05,1.16,0,0,3
3491,1131266,2.135,200.05,1.16,0,0,3
3492,1131316,2.173,200.05,1.16,0,0,3
3493,1131366,2.277,199.83,1.16,0,0,3
3494,1131416,2.220,199.83,1.16,0,0,3
3495,1131466,2.108,199.83,1.16,0,0,3
3496,1131516,2.085,199.98,1.16,0,0,9
3497,1131566,2.065,199.98,1.16,0,0,5
3498,1131616,2.043,199.98,1.16,0,0,3
3499,1131666,2.089,199.98,1.16,0,0,2
3500,1131716,2.097,199.98,1.16,0,0,2
3501,1131766,2.122,199.98,1.16,0,0,2
3502,1131816,2.123,199.98,1.16,0,0,3
3503,1131866,2.066,200.09,1.16,0,0,2
3504,1131916,2.088,200.09,1.16,0,0,3
3505,1131966,2.081,200.09,1.16,0,0,3
3506,1132016,2.131,199.94,1.16,0,0,3
3507,1132066,2.292,199.94,1.16,0,0,3
3508,1132116,2.309,199.94,1.16,0,0,3
3509,1132166,2.231,199.98,1.16,0,0,7
3510,1132216,2.241,199.98,1.16,0,0,2
3511,1132266,2.159,199.98,1.16,0,0,3
3512,1132316,2.069,199.94,1.16,0,0,3
3513,1132366,2.087,199.94,1.16,0,0,3
3514,1132416,2.131,199.94,1.16,0,0,3
3515,1132466,2.224,199.94,1.16,0,0,3
3516,1132516,2.210,200.02,1.16,0,0,3
3517,1132566,2.120,200.02,1.16,0,0,19
3518,1132616,2.083,200.02,1.16,0,0,3
3519,1132666,2.014,200.02,1.16,0,0,3
3520,1132716,2.016,200.02,1.16,0,0,3
3521,1132766,2.043,200.02,1.16,0,0,3
3522,1132816,2.056,199.94,1.16,0,0,3
3523,1132866,2.122,199.94,1.16,0,0,2
3524,1132916,2.122,199.94,1.16,0,0,2
3525,1132966,2.040,199.94,1.16,0,0,7
3526,1133016,2.042,199.98,1.16,0,0,3
3527,1133066,2.032,199.98,1.16,0,0,3
3528,1133116,2.047,199.98,1.16,0,0,3
3529,1133166,2.075,200.05,1.16,0,0,3
3530,1133216,2.102,200.05,1.16,0,0,3
3531,1133266,2.224,200.05,1.16,0,0,3
3532,1133316,2.206,199.91,1.16,0,0,3
3533,1133366,2.136,199.91,1.16,0,0,7
3534,1133416,2.163,199.91,1.16,0,0,3
3535,1133471,2.226,200.05,1.16,0,0,38
3536,1133516,2.161,200.05,1.16,0,0,5
3537,1133566,2.133,200.05,1.16,0,0,2
3538,1133616,2.238,200.05,1.16,0,0,3
3539,1133666,2.226,199.94,1.16,0,0,3
3540,1133716,2.176,199.94,1.16,0,0,3
3541,1133766,2.117,199.94,1.16,0,0,7
3542,1133816,2.079,199.91,1.16,0,0,3
3543,1133866,2.078,199.91,1.16,0,0,3
3544,1133916,2.045,199.91,1.16,0,0,3
3545,1133966,2.072,199.91,1.16,0,0,3
3546,1134016,2.148,199.91,1.16,0,0,3
3547,1134066,2.146,199.91,1.16,0,0,3
3548,1134116,2.171,199.91,1.16,0,0,3
3549,1134166,2.164,199.91,1.16,0,0,7
3550,1134216,2.163,199.91,1.16,0,0,3
3551,1134266,2.155,199.91,1.16,0,0,3
3552,1134316,2.128,200.02,1.16,0,0,3
3553,1134366,2.147,200.02,1.16,0,0,3
3554,1134416,2.191,200.02,1.16,0,0,2
3555,1134466,2.192,200.02,1.16,0,0,2
3556,1134516,2.222,200.02,1.16,0,0,17
3557,1134566,2.183,200.02,1.16,0,0,7
3558,1134616,2.149,199.98,1.16,0,0,2
3559,1134666,2.136,199.98,1.16,0,0,2
3560,1134716,2.092,199.98,1.16,0,0,3
