# Messreihen
# Nr,Temp_C,Speed_mm_s,Dauer_s
# 1,200.0,1.16,380.0
#
sample_seq,millis_ms,kraft_N,temperatur,motor_geschwindigkeit,error_flags,sd_write_us,loop_duration_us
3085,1588066,2.178,199.94,1.16,0,0,3
3086,1588116,2.277,199.94,1.16,0,0,7
3087,1588166,2.397,199.98,1.16,0,0,3
3088,1588216,2.370,199.98,1.16,0,0,3
3089,1588266,2.296,199.98,1.16,0,0,2
3090,1588316,2.226,200.02,1.16,0,0,2
3091,1588366,2.197,200.02,1.16,0,0,7
3092,1588416,2.173,200.02,1.16,0,0,3
3093,1588466,2.132,200.02,1.16,0,0,2
3094,1588516,2.201,199.98,1.16,0,0,6
3095,1588566,2.291,199.98,1.16,0,0,3
3096,1588616,2.269,199.98,1.16,0,0,3
3097,1588666,2.216,199.87,1.16,0,0,2
3098,1588716,2.218,199.87,1.16,0,0,3
3099,1588766,2.231,199.87,1.16,0,0,7
3100,1588816,2.189,199.98,1.16,0,0,3
3101,1588866,2.217,199.98,1.16,0,0,2
3102,1588916,2.353,199.98,1.16,0,0,6
3103,1588966,2.354,199.98,1.16,0,0,3
3104,1589016,2.312,200.05,1.16,0,0,2
3105,1589066,2.281,200.05,1.16,0,0,2
3106,1589116,2.239,200.05,1.16,0,0,2
3107,1589166,2.184,199.94,1.16,0,0,6
3108,1589216,2.201,199.94,1.16,0,0,2
3109,1589266,2.295,199.94,1.16,0,0,3
3110,1589316,2.386,200.02,1.16,0,0,2
3111,1589366,2.387,200.02,1.16,0,0,2
3112,1589416,2.390,200.02,1.16,0,0,3
3113,1589466,2.357,199.94,1.16,0,0,3
3114,1589516,2.261,199.94,1.16,0,0,2
3115,1589566,2.183,199.94,1.16,0,0,3
3116,1589616,2.230,199.94,1.16,0,0,3
3117,1589666,2.314,199.98,1.16,0,0,3
3118,1589716,2.260,199.98,1.16,0,0,3
3119,1589766,2.196,199.98,1.16,0,0,3
3120,1589816,2.202,199.94,1.16,0,0,3
3121,1589866,2.233,199.94,1.16,0,0,3
3122,1589916,2.179,199.94,1.16,0,0,3
3123,1589966,2.233,199.98,1.16,0,0,2
3124,1590016,2.323,199.98,1.16,0,0,3
3125,1590066,2.376,199.98,1.16,0,0,3
3126,1590116,2.387,200.05,1.16,0,0,3
3127,1590166,2.320,200.05,1.16,0,0,3
3128,1590216,2.313,200.05,1.16,0,0,3
3129,1590266,2.294,200.05,1.16,0,0,3
3130,1590316,2.274,200.02,1.16,0,0,3
3131,1590366,2.220,200.02,1.16,0,0,3
3132,1590416,2.241,200.02,1.16,0,0,3
3133,1590466,2.303,200.05,1.16,0,0,2
3134,1590516,2.304,200.05,1.16,0,0,2
3135,1590566,2.257,200.05,1.16,0,0,3
3136,1590616,2.274,200.02,1.16,0,0,3
3137,1590666,2.305,200.02,1.16,0,0,2
3138,1590716,2.254,200.02,1.16,0,0,3
3139,1590766,2.244,199.98,1.16,0,0,3
3140,1590816,2.331,199.98,1.16,0,0,3
3141,1590866,2.324,199.98,1.16,0,0,3
3142,1590916,2.299,199.98,1.16,0,0,3
3143,1590966,2.301,200.02,1.16,0,0,3
3144,1591016,2.250,200.02,1.16,0,0,3
3145,1591066,2.194,200.02,1.16,0,0,3
3146,1591116,2.182,199.98,1.16,0,0,3
3147,1591166,2.224,199.98,1.16,0,0,3
3148,1591216,2.296,199.98,1.16,0,0,3
3149,1591266,2.342,199.98,1.16,0,0,3
3150,1591316,2.390,199.98,1.16,0,0,3
3151,1591366,2.373,199.98,1.16,0,0,3
3152,1591416,2.355,199.98,1.16,0,0,3
3153,1591466,2.339,199.98,1.16,0,0,2
3154,1591516,2.270,199.98,1.16,0,0,3
3155,1591566,2.274,199.98,1.16,0,0,3
3156,1591616,2.346,199.98,1.16,0,0,3
3157,1591666,2.384,199.98,1.16,0,0,3
3158,1591716,2.333,199.98,1.16,0,0,3
3159,1591766,2.239,199.98,1.16,0,0,3
3160,1591816,2.222,199.98,1.16,0,0,3
3161,1591866,2.173,199.98,1.16,0,0,3
3162,1591916,2.141,199.94,1.16,0,0,3
3163,1591966,2.209,199.94,1.16,0,0,3
3164,1592016,2.255,199.94,1.16,0,0,3
3165,1592066,2.262,200.09,1.16,0,0,3
3166,1592116,2.296,200.09,1.16,0,0,3
3167,1592166,2.258,200.09,1.16,0,0,3
3168,1592216,2.221,200.09,1.16,0,0,3
3169,1592266,2.265,199.98,1.16,0,0,3
3170,1592316,2.295,199.98,1.16,0,0,2
3171,1592366,2.324,199.98,1.16,0,0,2
3172,1592416,2.374,199.94,1.16,0,18906,3
3173,1592466,2.361,199.94,1.16,0,0,3
3174,1592516,2.304,199.94,1.16,0,0,3
3175,1592566,2.225,200.05,1.16,0,0,3
3176,1592616,2.219,200.05,1.16,0,0,3
3177,1592666,2.259,200.05,1.16,0,0,3
3178,1592716,2.251,200.05,1.16,0,0,3
3179,1592766,2.296,199.98,1.16,0,0,3
3180,1592816,2.358,199.98,1.16,0,0,3
3181,1592866,2.341,199.98,1.16,0,0,3
3182,1592916,2.315,199.94,1.16,0,0,2
3183,1592966,2.304,199.94,1.16,0,0,3
3184,1593016,2.261,199.94,1.16,0,0,3
3185,1593066,2.219,199.98,1.16,0,0,3
3186,1593116,2.282,199.98,1.16,0,0,3
3187,1593166,2.338,199.98,1.16,0,0,3
3188,1593216,2.261,200.05,1.16,0,0,3
3189,1593266,2.198,200.05,1.16,0,0,3
3190,1593316,2.182,200.05,1.16,0,0,3
3191,1593366,2.187,200.05,1.16,0,0,3
3192,1593416,2.184,199.91,1.16,0,0,2
3193,1593466,2.140,199.91,1.16,0,0,2
3194,1593516,2.157,199.91,1.16,0,0,3
3195,1593566,2.263,199.98,1.16,0,0,3
3196,1593616,2.343,199.98,1.16,0,0,2
3197,1593666,2.379,199.98,1.16,0,0,2
3198,1593716,2.293,199.98,1.16,0,0,3
3199,1593766,2.277,199.98,1.16,0,0,3
3200,1593816,2.313,199.98,1.16,0,0,2
3201,1593866,2.217,200.02,1.16,0,0,2
3202,1593916,2.174,200.02,1.16,0,0,3
3203,1593966,2.224,200.02,1.16,0,0,3
3204,1594016,2.266,200.02,1.16,0,0,3
3205,1594066,2.319,199.94,1.16,0,0,3
3206,1594116,2.273,199.94,1.16,0,0,3
3207,1594166,2.213,199.94,1.16,0,0,3
3208,1594216,2.128,199.98,1.16,0,0,7
3209,1594266,2.082,199.98,1.16,0,0,3
3210,1594316,2.188,199.98,1.16,0,0,3
3211,1594366,2.251,200.02,1.16,0,0,2
3212,1594416,2.208,200.02,1.16,0,0,2
3213,1594466,2.258,200.02,1.16,0,0,2
3214,1594516,2.290,200.02,1.16,0,0,3
3215,1594566,2.220,200.02,1.16,0,0,2
3216,1594616,2.119,200.02,1.16,0,0,7
3217,1594666,2.067,200.02,1.16,0,0,2
3218,1594716,2.126,200.05,1.16,0,0,2
3219,1594767,2.259,200.05,1.16,0,0,2
3220,1594816,2.257,200.05,1.16,0,0,2
3221,1594866,2.260,199.94,1.16,0,0,2
3222,1594916,2.243,199.94,1.16,0,0,3
3223,1594966,2.197,199.94,1.16,0,0,3
3224,1595016,2.236,199.98,1.16,0,0,7
3225,1595066,2.272,199.98,1.16,0,0,3
3226,1595116,2.265,199.98,1.16,0,0,3
3227,1595166,2.358,199.94,1.16,0,0,3
3228,1595216,2.386,199.94,1.16,0,0,3
3229,1595266,2.279,199.94,1.16,0,0,3
3230,1595316,2.196,199.94,1.16,0,0,3
3231,1595366,2.143,200.05,1.16,0,0,3
3232,1595416,2.135,200.05,1.16,0,0,7
3233,1595466,2.175,200.05,1.16,0,0,3
3234,1595516,2.165,199.91,1.16,0,0,3
3235,1595566,2.215,199.91,1.16,0,0,3
3236,1595616,2.294,199.91,1.16,0,0,3
3237,1595666,2.276,200.02,1.16,0,0,3
3238,1595716,2.271,200.02,1.16,0,0,3
3239,1595766,2.254,200.02,1.16,0,0,3
3240,1595816,2.182,199.91,1.16,0,0,3
3241,1595866,2.152,199.91,1.16,0,0,3
3242,1595916,2.316,199.91,1.16,0,0,3
3243,1595966,2.354,199.91,1.16,0,0,3
3244,1596016,2.222,199.91,1.16,0,0,3
3245,1596066,2.146,199.91,1.16,0,0,3
3246,1596116,2.159,199.91,1.16,0,0,3
3247,1596166,2.210,200.09,1.16,0,0,3
3248,1596216,2.198,200.09,1.16,0,0,2
3249,1596266,2.247,200.09,1.16,0,0,3
3250,1596316,2.330,199.98,1.16,0,0,3
3251,1596366,2.362,199.98,1.16,0,0,3
3252,1596416,2.341,199.98,1.16,0,0,3
3253,1596466,2.307,200.05,1.16,0,0,2
3254,1596516,2.224,200.05,1.16,0,0,2
3255,1596566,2.206,200.05,1.16,0,0,3
3256,1596616,2.299,200.05,1.16,0,0,7
3257,1596666,2.272,199.98,1.16,0,0,3
3258,1596716,2.205,199.98,1.16,0,0,3
3259,1596766,2.224,199.98,1.16,0,0,3
3260,1596816,2.187,199.98,1.16,0,0,3
3261,1596866,2.206,199.98,1.16,0,0,2
3262,1596916,2.218,199.98,1.16,0,0,3
3263,1596966,2.188,199.98,1.16,0,0,3
3264,1597016,2.202,199.98,1.16,0,0,7
3265,1597066,2.267,199.98,1.16,0,0,3
3266,1597116,2.377,199.98,1.16,0,0,2
3267,1597166,2.436,199.94,1.16,0,0,3
3268,1597216,2.319,199.94,1.16,0,0,3
3269,1597266,2.308,199.94,1.16,0,0,3
3270,1597316,2.389,199.91,1.16,0,0,3
3271,1597366,2.271,199.91,1.16,0,0,3
3272,1597416,2.139,199.91,1.16,0,20113,7
3273,1597466,2.192,200.02,1.16,0,0,3
3274,1597516,2.297,200.02,1.16,0,0,3
3275,1597566,2.335,200.02,1.16,0,0,3
3276,1597616,2.294,199.94,1.16,0,0,3
3277,1597666,2.273,199.94,1.16,0,0,2
3278,1597716,2.269,199.94,1.16,0,0,3
3279,1597766,2.211,199.94,1.16,0,0,3
3280,1597816,2.216,199.98,1.16,0,0,7
3281,1597866,2.308,199.98,1.16,0,0,2
3282,1597916,2.332,199.98,1.16,0,0,3
3283,1597966,2.346,199.91,1.16,0,0,2
3284,1598016,2.297,199.91,1.16,0,0,3
3285,1598066,2.167,199.91,1.16,0,0,3
3286,1598116,2.138,200.02,1.16,0,0,3
3287,1598166,2.123,200.02,1.16,0,0,2
3288,1598216,2.187,200.02,1.16,0,0,7
3289,1598266,2.335,199.91,1.16,0,0,3
3290,1598316,2.331,199.91,1.16,0,0,2
3291,1598366,2.304,199.91,1.16,0,0,2
3292,1598416,2.268,199.91,1.16,0,0,3
3293,1598466,2.212,200.02,1.16,0,0,2
3294,1598516,2.255,200.02,1.16,0,0,3
3295,1598566,2.307,200.02,1.16,0,0,3
3296,1598616,2.263,199.98,1.16,0,0,7
3297,1598666,2.331,199.98,1.16,0,0,3
3298,1598716,2.383,199.98,1.16,0,0,3
3299,1598766,2.253,199.94,1.16,0,0,3
3300,1598816,2.195,199.94,1.16,0,0,3
3301,1598866,2.195,199.94,1.16,0,0,3
3302,1598916,2.142,199.94,1.16,0,0,3
3303,1598966,2.184,199.94,1.16,0,0,2
3304,1599016,2.215,199.94,1.16,0,0,6
3305,1599066,2.221,199.94,1.16,0,0,3
3306,1599116,2.282,200.05,1.16,0,0,3
3307,1599166,2.273,200.05,1.16,0,0,3
3308,1599216,2.241,200.05,1.16,0,0,3
3309,1599266,2.290,199.91,1.16,0,0,3
3310,1599316,2.240,199.91,1.16,0,0,2
3311,1599366,2.200,199.91,1.16,0,0,2
3312,1599416,2.327,199.91,1.16,0,0,7
3313,1599466,2.305,199.91,1.16,0,0,3
3314,1599516,2.251,199.91,1.16,0,0,2
3315,1599566,2.238,199.98,1.16,0,0,3
3316,1599616,2.261,199.98,1.16,0,0,3
3317,1599666,2.295,199.98,1.16,0,0,3
3318,1599716,2.274,199.98,1.16,0,0,3
3319,1599766,2.262,200.02,1.16,0,0,3
3320,1599816,2.319,200.02,1.16,0,0,7
3321,1599866,2.320,200.02,1.16,0,0,3
3322,1599916,2.350,199.94,1.16,0,0,3
3323,1599966,2.344,199.94,1.16,0,0,3
3324,1600016,2.236,199.94,1.16,0,0,3
3325,1600066,2.180,200.02,1.16,0,0,3
3326,1600116,2.176,200.02,1.16,0,0,3
3327,1600166,2.132,200.02,1.16,0,0,2
3328,1600216,2.180,199.98,1.16,0,0,3
3329,1600266,2.271,199.98,1.16,0,0,3
3330,1600316,2.271,199.98,1.16,0,0,3
3331,1600366,2.200,199.98,1.16,0,0,3
3332,1600416,2.140,199.94,1.16,0,0,3
3333,1600466,2.188,199.94,1.16,0,0,3
3334,1600516,2.174,199.94,1.16,0,0,3
3335,1600566,2.197,199.91,1.16,0,0,3
3336,1600616,2.372,199.91,1.16,0,0,7
3337,1600666,2.387,199.91,1.16,0,0,3
3338,1600716,2.303,199.94,1.16,0,0,3
3339,1600766,2.252,199.94,1.16,0,0,3
3340,1600816,2.230,199.94,1.16,0,0,3
3341,1600866,2.198,199.94,1.16,0,0,3
3342,1600916,2.167,199.98,1.16,0,0,3
3343,1600966,2.226,199.98,1.16,0,0,2
3344,1601016,2.320,199.98,1.16,0,0,7
3345,1601066,2.295,199.94,1.16,0,0,3
3346,1601116,2.259,199.94,1.16,0,0,3
3347,1601166,2.244,199.94,1.16,0,0,2
3348,1601216,2.174,199.98,1.16,0,0,3
3349,1601266,2.192,199.98,1.16,0,0,3
3350,1601316,2.217,199.98,1.16,0,0,3
3351,1601366,2.186,199.94,1.16,0,0,3
3352,1601416,2.235,199.94,1.16,0,0,7
3353,1601466,2.228,199.94,1.16,0,0,3
3354,1601516,2.181,199.94,1.16,0,0,3
3355,1601566,2.202,200.05,1.16,0,0,3
3356,1601616,2.196,200.05,1.16,0,0,2
3357,1601666,2.162,200.05,1.16,0,0,3
3358,1601716,2.140,199.94,1.16,0,0,2
3359,1601766,2.141,199.94,1.16,0,0,3
3360,1601816,2.219,199.94,1.16,0,0,7
3361,1601866,2.219,199.94,1.16,0,0,2
3362,1601916,2.206,199.94,1.16,0,0,3
3363,1601966,2.197,199.94,1.16,0,0,3
3364,1602016,2.192,199.91,1.16,0,0,2
3365,1602066,2.171,199.91,1.16,0,0,3
3366,1602116,2.212,199.91,1.16,0,0,3
3367,1602166,2.227,199.91,1.16,0,0,3
3368,1602216,2.236,199.98,1.16,0,0,7
3369,1602266,2.220,199.98,1.16,0,0,3
3370,1602316,2.190,199.98,1.16,0,0,3
3371,1602366,2.205,199.94,1.16,0,0,3
3372,1602416,2.160,199.94,1.16,0,18478,3
3373,1602466,2.097,199.94,1.16,0,0,3
3374,1602516,2.125,200.05,1.16,0,0,3
3375,1602566,2.131,200.05,1.16,0,0,3
3376,1602616,2.181,200.05,1.16,0,0,2
3377,1602666,2.257,199.91,1.16,0,0,3
3378,1602716,2.264,199.91,1.16,0,0,3
3379,1602766,2.232,199.91,1.16,0,0,15
3380,1602816,2.173,199.91,1.16,0,0,2
3381,1602866,2.143,199.94,1.16,0,0,3
3382,1602916,2.219,199.94,1.16,0,0,3
3383,1602966,2.276,199.94,1.16,0,0,3
3384,1603016,2.336,199.94,1.16,0,0,7
3385,1603066,2.285,199.94,1.16,0,0,3
3386,1603116,2.227,199.94,1.16,0,0,3
3387,1603166,2.255,199.98,1.16,0,0,2
3388,1603216,2.205,199.98,1.16,0,0,3
3389,1603266,2.117,199.98,1.16,0,0,3
3390,1603316,2.180,200.02,1.16,0,0,3
3391,1603366,2.269,200.02,1.16,0,0,3
3392,1603416,2.249,200.02,1.16,0,0,3
3393,1603466,2.246,200.02,1.16,0,0,2
3394,1603516,2.219,199.98,1.16,0,0,13
3395,1603566,2.183,199.98,1.16,0,0,3
3396,1603616,2.154,199.98,1.16,0,0,3
3397,1603666,2.120,199.91,1.16,0,0,3
3398,1603716,2.130,199.91,1.16,0,0,3
3399,1603766,2.171,199.91,1.16,0,0,3
3400,1603816,2.195,199.98,1.16,0,0,2
3401,1603866,2.192,199.98,1.16,0,0,3
3402,1603916,2.162,199.98,1.16,0,0,3
3403,1603966,2.181,199.98,1.16,0,0,3
3404,1604016,2.180,199.94,1.16,0,0,3
3405,1604066,2.148,199.94,1.16,0,0,3
3406,1604116,2.208,199.94,1.16,0,0,2
3407,1604166,2.255,200.05,1.16,0,0,3
3408,1604216,2.259,200.05,1.16,0,0,3
3409,1604266,2.310,200.05,1.16,0,0,3
3410,1604316,2.297,199.91,1.16,0,0,3
3411,1604366,2.265,199.91,1.16,0,0,3
3412,1604416,2.206,199.91,1.16,0,0,3
3413,1604468,2.142,199.91,1.16,0,0,41
3414,1604516,2.175,199.91,1.16,0,0,5
3415,1604566,2.241,199.91,1.16,0,0,3
3416,1604616,2.266,199.91,1.16,0,0,3
3417,1604666,2.270,200.02,1.16,0,0,3
3418,1604716,2.208,200.02,1.16,0,0,3
3419,1604766,2.199,200.02,1.16,0,0,3
3420,1604816,2.164,199.98,1.16,0,0,3
3421,1604866,2.131,199.98,1.16,0,0,2
3422,1604916,2.191,199.98,1.16,0,0,3
3423,1604966,2.282,199.98,1.16,0,0,3
3424,1605016,2.296,199.98,1.16,0,0,7
3425,1605066,2.204,199.98,1.16,0,0,2
3426,1605116,2.144,199.98,1.16,0,0,3
3427,1605166,2.148,199.98,1.16,0,0,3
3428,1605216,2.125,199.98,1.16,0,0,3
3429,1605266,2.125,199.98,1.16,0,0,3
3430,1605316,2.186,200.02,1.16,0,0,3
3431,1605366,2.241,200.02,1.16,0,0,3
3432,1605416,2.251,200.02,1.16,0,0,7
3433,1605466,2.238,199.91,1.16,0,0,3
3434,1605516,2.210,199.91,1.16,0,0,21
3435,1605566,2.183,199.91,1.16,0,0,3
3436,1605616,2.180,200.05,1.16,0,0,3
3437,1605666,2.201,200.05,1.16,0,0,7
3438,1605716,2.221,200.05,1.16,0,0,3
3439,1605766,2.255,199.98,1.16,0,0,3
3440,1605816,2.231,199.98,1.16,0,0,7
3441,1605866,2.155,199.98,1.16,0,0,3
3442,1605916,2.143,199.98,1.16,0,0,2
3443,1605966,2.198,200.02,1.16,0,0,2
3444,1606016,2.145,200.02,1.16,0,0,3
3445,1606066,2.121,200.02,1.16,0,0,7
3446,1606116,2.190,200.02,1.16,0,0,3
3447,1606166,2.200,200.02,1.16,0,0,3
3448,1606216,2.207,200.02,1.16,0,0,9
3449,1606266,2.233,199.94,1.16,0,0,3
3450,1606316,2.230,199.94,1.16,0,0,2
3451,1606366,2.197,199.94,1.16,0,0,2
3452,1606416,2.139,200.02,1.16,0,0,3
3453,1606466,2.132,200.02,1.16,0,0,7
3454,1606516,2.207,200.02,1.16,0,0,3
3455,1606566,2.306,200.02,1.16,0,0,3
3456,1606616,2.275,200.05,1.16,0,0,7
3457,1606666,2.233,200.05,1.16,0,0,2
3458,1606716,2.160,200.05,1.16,0,0,15
3459,1606766,2.106,200.02,1.16,0,0,3
3460,1606816,2.128,200.02,1.16,0,0,2
3461,1606866,2.178,200.02,1.16,0,0,7
3462,1606916,2.259,200.05,1.16,0,0,3
3463,1606966,2.245,200.05,1.16,0,0,3
3464,1607016,2.234,200.05,1.16,0,0,7
3465,1607066,2.193,199.98,1.16,0,0,3
3466,1607116,2.125,199.98,1.16,0,0,3
3467,1607166,2.067,199.98,1.16,0,0,3
3468,1607216,2.059,199.98,1.16,0,0,3
3469,1607266,2.112,200.02,1.16,0,0,7
3470,1607316,2.197,200.02,1.16,0,0,3
3471,1607366,2.219,200.02,1.16,0,0,3
3472,1607416,2.202,200.05,1.16,0,17683,7
3473,1607466,2.175,200.05,1.16,0,0,2
3474,1607516,2.184,200.05,1.16,0,0,2
3475,1607566,2.154,199.94,1.16,0,0,3
3476,1607616,2.138,199.94,1.16,0,0,3
3477,1607666,2.152,199.94,1.16,0,0,7
3478,1607716,2.246,199.94,1.16,0,0,17
3479,1607766,2.247,199.94,1.16,0,0,3
3480,1607816,2.202,199.94,1.16,0,0,7
3481,1607866,2.145,199.94,1.16,0,0,2
3482,1607916,2.124,200.05,1.16,0,0,3
3483,1607966,2.110,200.05,1.16,0,0,3
3484,1608016,2.061,200.05,1.16,0,0,3
3485,1608066,2.082,199.94,1.16,0,0,7
3486,1608116,2.158,199.94,1.16,0,0,3
3487,1608166,2.152,199.94,1.16,0,0,2
3488,1608216,2.167,200.02,1.16,0,0,7
3489,1608266,2.147,200.02,1.16,0,0,2
3490,1608316,2.092,200.02,1.16,0,0,3
3491,1608366,2.073,200.02,1.16,0,0,2
3492,1608416,2.057,200.05,1.16,0,0,3
3493,1608466,2.098,200.05,1.16,0,0,7
3494,1608516,2.176,200.05,1.16,0,0,3
3495,1608566,2.253,199.98,1.16,0,0,3
3496,1608616,2.250,199.98,1.16,0,0,7
3497,1608666,2.206,199.98,1.16,0,0,3
3498,1608716,2.194,200.02,1.16,0,0,13
3499,1608766,2.138,200.02,1.16,0,0,3
3500,1608816,2.061,200.02,1.16,0,0,3
3501,1608866,2.103,199.98,1.16,0,0,7
3502,1608916,2.189,199.98,1.16,0,0,3
3503,1608966,2.235,199.98,1.16,0,0,3
3504,1609016,2.230,199.98,1.16,0,0,7
3505,1609066,2.209,199.98,1.16,0,0,3
3506,1609116,2.142,199.98,1.16,0,0,3
3507,1609166,2.076,199.98,1.16,0,0,2
3508,1609216,2.081,199.98,1.16,0,0,3
3509,1609266,2.142,199.98,1.16,0,0,7
3510,1609316,2.203,199.98,1.16,0,0,3
3511,1609366,2.138,200.05,1.16,0,0,3
3512,1609416,2.083,200.05,1.16,0,0,7
3513,1609466,2.090,200.05,1.16,0,0,3
3514,1609516,2.048,200.02,1.16,0,0,3
3515,1609566,2.043,200.02,1.16,0,0,3
3516,1609616,2.116,200.02,1.16,0,0,3
3517,1609666,2.112,200.02,1.16,0,0,7
3518,1609716,2.175,199.98,1.16,0,0,23
3519,1609766,2.201,199.98,1.16,0,0,3
3520,1609816,2.154,199.98,1.16,0,0,7
3521,1609866,2.147,200.09,1.16,0,0,3
3522,1609916,2.151,200.09,1.16,0,0,3
3523,1609966,2.105,200.09,1.16,0,0,3
3524,1610016,2.071,200.02,1.16,0,0,3
3525,1610066,2.190,200.02,1.16,0,0,7
3526,1610116,2.288,200.02,1.16,0,0,3
3527,1610166,2.217,200.09,1.16,0,0,3
3528,1610216,2.142,200.09,1.16,0,0,6
3529,1610266,2.135,200.09,1.16,0,0,3
3530,1610316,2.089,200.09,1.16,0,0,2
3531,1610366,2.083,199.98,1.16,0,0,3
3532,1610416,2.120,199.98,1.16,0,0,3
3533,1610466,2.149,199.98,1.16,0,0,7
3534,1610516,2.143,200.05,1.16,0,0,2
3535,1610566,2.127,200.05,1.16,0,0,2
3536,1610616,2.100,200.05,1.16,0,0,7
3537,1610666,2.121,199.98,1.16,0,0,2
3538,1610716,2.107,199.98,1.16,0,0,17
3539,1610766,2.064,199.98,1.16,0,0,2
3540,1610816,2.134,200.02,1.16,0,0,2
3541,1610866,2.209,200.02,1.16,0,0,7
3542,1610916,2.195,200.02,1.16,0,0,3
3543,1610966,2.172,200.02,1.16,0,0,3
3544,1611016,2.219,200.09,1.16,0,0,3
3545,1611066,2.168,200.09,1.16,0,0,3
3546,1611116,2.130,200.09,1.16,0,0,3
3547,1611166,2.196,200.09,1.16,0,0,3
3548,1611216,2.196,200.09,1.16,0,0,3
3549,1611266,2.190,200.09,1.16,0,0,3
3550,1611316,2.160,200.02,1.16,0,0,3
3551,1611366,2.113,200.02,1.16,0,0,3
3552,1611416,2.030,200.02,1.16,0,0,3
3553,1611466,1.994,200.09,1.16,0,0,2
3554,1611516,2.027,200.09,1.16,0,0,3
3555,1611566,2.111,200.09,1.16,0,0,3
3556,1611616,2.158,200.09,1.16,0,0,3
3557,1611666,2.140,199.98,1.16,0,0,3
3558,1611716,2.167,199.98,1.16,0,0,21
3559,1611766,2.180,199.98,1.16,0,0,3
3560,1611816,2.163,200.02,1.16,0,0,3
3561,1611866,2.218,200.02,1.16,0,0,3
3562,1611916,2.241,200.02,1.16,0,0,3
3563,1611966,2.275,200.02,1.16,0,0,3
3564,1612016,2.290,200.02,1.16,0,0,3
3565,1612066,2.218,200.02,1.16,0,0,3
3566,1612116,2.150,200.02,1.16,0,0,3
3567,1612166,2.172,199.98,1.16,0,0,3
3568,1612216,2.191,199.98,1.16,0,0,2
3569,1612266,2.145,199.98,1.16,0,0,3
3570,1612316,2.166,200.02,1.16,0,0,3
3571,1612366,2.238,200.02,1.16,0,0,3
3572,1612416,2.207,200.02,1.16,0,27028,3
3573,1612466,2.221,199.94,1.16,0,0,3
3574,1612516,2.252,199.94,1.16,0,0,2
3575,1612566,2.199,199.94,1.16,0,0,2
3576,1612616,2.121,200.02,1.16,0,0,3
3577,1612666,2.160,200.02,1.16,0,0,3
3578,1612716,2.247,200.02,1.16,0,0,19
3579,1612766,2.201,200.02,1.16,0,0,3
3580,1612816,2.135,199.94,1.16,0,0,3
3581,1612866,2.144,199.94,1.16,0,0,3
3582,1612916,2.149,199.94,1.16,0,0,3
3583,1612966,2.165,199.94,1.16,0,0,2
3584,1613016,2.127,199.94,1.16,0,0,3
3585,1613066,2.104,199.94,1.16,0,0,3
3586,1613116,2.171,199.94,1.16,0,0,3
3587,1613166,2.242,199.94,1.16,0,0,3
3588,1613216,2.253,199.94,1.16,0,0,3
3589,1613266,2.249,199.94,1.16,0,0,3
3590,1613316,2.203,199.94,1.16,0,0,3
3591,1613366,2.225,199.94,1.16,0,0,3
3592,1613416,2.194,199.94,1.16,0,0,3
3593,1613466,2.098,200.09,1.16,0,0,3
3594,1613516,2.149,200.09,1.16,0,0,3
3595,1613566,2.203,200.09,1.16,0,0,3
3596,1613616,2.236,199.94,1.16,0,0,3
3597,1613666,2.225,199.94,1.16,0,0,3
3598,1613716,2.167,199.94,1.16,0,0,37
3599,1613766,2.145,200.02,1.16,0,0,3
3600,1613816,2.085,200.02,1.16,0,0,3
3601,1613866,2.099,200.02,1.16,0,0,3
3602,1613916,2.213,199.94,1.16,0,0,3
3603,1613966,2.176,199.94,1.16,0,0,3
3604,1614016,2.150,199.94,1.16,0,0,3
3605,1614066,2.211,199.94,1.16,0,0,3
3606,1614116,2.117,199.94,1.16,0,0,2
3607,1614166,2.053,199.94,1.16,0,0,3
3608,1614216,2.061,199.94,1.16,0,0,3
3609,1614266,2.094,199.94,1.16,0,0,3
3610,1614316,2.205,199.94,1.16,0,0,3
3611,1614366,2.215,199.94,1.16,0,0,3
3612,1614416,2.202,200.02,1.16,0,0,3
3613,1614466,2.231,200.02,1.16,0,0,3
3614,1614516,2.211,200.02,1.16,0,0,3
3615,1614566,2.217,200.09,1.16,0,0,3
3616,1614616,2.233,200.09,1.16,0,0,2
3617,1614666,2.217,200.09,1.16,0,0,3
3618,1614716,2.288,200.09,1.16,0,0,2
3619,1614766,2.365,199.94,1.16,0,0,11
3620,1614816,2.274,199.94,1.16,0,0,3
3621,1614866,2.198,199.94,1.16,0,0,3
3622,1614916,2.174,199.98,1.16,0,0,3
3623,1614966,2.121,199.98,1.16,0,0,3
3624,1615016,2.115,199.98,1.16,0,0,3
3625,1615066,2.135,199.98,1.16,0,0,3
3626,1615116,2.194,199.98,1.16,0,0,3
3627,1615166,2.221,199.98,1.16,0,0,3
3628,1615216,2.162,199.98,1.16,0,0,3
3629,1615266,2.138,199.91,1.16,0,0,3
3630,1615316,2.217,199.91,1.16,0,0,3
3631,1615366,2.190,199.91,1.16,0,0,3
3632,1615416,2.114,199.91,1.16,0,0,3
3633,1615466,2.246,199.91,1.16,0,0,3
3634,1615516,2.313,199.91,1.16,0,0,3
3635,1615566,2.234,199.94,1.16,0,0,3
3636,1615616,2.189,199.94,1.16,0,0,3
3637,1615666,2.163,199.94,1.16,0,0,3
3638,1615716,2.199,199.91,1.16,0,0,13
3639,1615766,2.207,199.91,1.16,0,0,2
