# Messreihen
# Nr,Temp_C,Speed_mm_s,Dauer_s
# 1,200.0,1.16,380.0
#
sample_seq,millis_ms,kraft_N,temperatur,motor_geschwindigkeit,error_flags,sd_write_us,loop_duration_us
3097,620566,2.226,200.09,1.16,0,0,3
3098,620616,2.308,200.09,1.16,0,0,6
3099,620666,2.323,200.05,1.16,0,0,3
3100,620716,2.283,200.05,1.16,0,18964,2
3101,620766,2.214,200.05,1.16,0,0,3
3102,620816,2.161,200.13,1.16,0,0,3
3103,620866,2.125,200.13,1.16,0,0,7
3104,620916,2.134,200.13,1.16,0,0,3
3105,620966,2.268,200.02,1.16,0,0,3
3106,621016,2.342,200.02,1.16,0,0,10
3107,621066,2.357,200.02,1.16,0,0,3
3108,621116,2.320,200.02,1.16,0,0,3
3109,621166,2.239,200.05,1.16,0,0,3
3110,621216,2.223,200.05,1.16,0,0,3
3111,621266,2.249,200.05,1.16,0,0,7
3112,621316,2.305,200.05,1.16,0,0,2
3113,621366,2.295,200.05,1.16,0,0,3
3114,621416,2.242,200.05,1.16,0,0,7
3115,621466,2.217,200.09,1.16,0,0,2
3116,621516,2.206,200.09,1.16,0,0,16
3117,621566,2.196,200.09,1.16,0,0,3
3118,621616,2.174,200.09,1.16,0,0,3
3119,621666,2.116,199.98,1.16,0,0,7
3120,621716,2.130,199.98,1.16,0,0,3
3121,621766,2.240,199.98,1.16,0,0,3
3122,621816,2.299,200.05,1.16,0,0,7
3123,621866,2.280,200.05,1.16,0,0,3
3124,621916,2.262,200.05,1.16,0,0,3
3125,621966,2.275,200.09,1.16,0,0,3
3126,622016,2.355,200.09,1.16,0,0,3
3127,622066,2.280,200.09,1.16,0,0,7
3128,622116,2.214,200.09,1.16,0,0,3
3129,622166,2.270,200.09,1.16,0,0,3
3130,622216,2.263,200.09,1.16,0,0,7
3131,622266,2.244,200.09,1.16,0,0,3
3132,622316,2.264,200.09,1.16,0,0,3
3133,622366,2.244,200.09,1.16,0,0,3
3134,622416,2.229,200.09,1.16,0,0,3
3135,622466,2.238,200.09,1.16,0,0,7
3136,622516,2.191,200.09,1.16,0,0,16
3137,622566,2.209,200.09,1.16,0,0,3
3138,622616,2.267,200.05,1.16,0,0,9
3139,622666,2.359,200.05,1.16,0,0,3
3140,622716,2.395,200.05,1.16,0,0,3
3141,622766,2.231,200.05,1.16,0,0,3
3142,622816,2.125,200.05,1.16,0,0,2
3143,622866,2.123,200.05,1.16,0,0,8
3144,622916,2.122,200.05,1.16,0,0,3
3145,622966,2.171,200.13,1.16,0,0,2
3146,623016,2.145,200.13,1.16,0,0,6
3147,623066,2.150,200.13,1.16,0,0,3
3148,623116,2.198,200.05,1.16,0,0,3
3149,623166,2.171,200.05,1.16,0,0,2
3150,623216,2.128,200.05,1.16,0,0,3
3151,623266,2.182,200.13,1.16,0,0,7
3152,623316,2.232,200.13,1.16,0,0,3
3153,623366,2.329,200.13,1.16,0,0,2
3154,623416,2.399,200.13,1.16,0,0,3
3155,623466,2.275,200.13,1.16,0,0,3
3156,623516,2.197,200.13,1.16,0,0,19
3157,623566,2.245,200.13,1.16,0,0,3
3158,623616,2.261,200.09,1.16,0,0,3
3159,623666,2.218,200.09,1.16,0,0,7
3160,623716,2.178,200.09,1.16,0,0,3
3161,623766,2.211,200.05,1.16,0,0,3
3162,623816,2.272,200.05,1.16,0,0,7
3163,623866,2.279,200.05,1.16,0,0,3
3164,623916,2.234,200.02,1.16,0,0,3
3165,623966,2.245,200.02,1.16,0,0,3
3166,624016,2.191,200.02,1.16,0,0,3
3167,624066,2.236,200.09,1.16,0,0,3
3168,624116,2.321,200.09,1.16,0,0,3
3169,624166,2.325,200.09,1.16,0,0,3
3170,624216,2.253,200.09,1.16,0,0,7
3171,624266,2.221,200.05,1.16,0,0,3
3172,624316,2.161,200.05,1.16,0,0,3
3173,624366,2.132,200.05,1.16,0,0,3
3174,624416,2.116,200.13,1.16,0,0,3
3175,624466,2.162,200.13,1.16,0,0,7
3176,624517,2.233,200.13,1.16,0,0,75
3177,624566,2.244,199.94,1.16,0,0,3
3178,624616,2.266,199.94,1.16,0,0,7
3179,624666,2.342,199.94,1.16,0,0,3
3180,624716,2.332,200.09,1.16,0,0,3
3181,624766,2.342,200.09,1.16,0,0,3
3182,624816,2.344,200.09,1.16,0,0,2
3183,624866,2.263,200.09,1.16,0,0,7
3184,624916,2.285,200.13,1.16,0,0,2
3185,624966,2.342,200.13,1.16,0,0,3
3186,625016,2.293,200.13,1.16,0,0,2
3187,625066,2.231,200.09,1.16,0,0,2
3188,625116,2.157,200.09,1.16,0,0,2
3189,625166,2.193,200.09,1.16,0,0,2
3190,625216,2.257,200.09,1.16,0,0,3
3191,625266,2.208,200.09,1.16,0,0,7
3192,625316,2.303,200.09,1.16,0,0,3
3193,625366,2.325,200.09,1.16,0,0,3
3194,625416,2.270,199.91,1.16,0,0,3
3195,625466,2.341,199.91,1.16,0,0,3
3196,625516,2.378,199.91,1.16,0,0,25
3197,625566,2.241,200.09,1.16,0,0,3
3198,625616,2.169,200.09,1.16,0,0,3
3199,625666,2.248,200.09,1.16,0,0,7
3200,625716,2.301,200.09,1.16,0,19196,3
3201,625766,2.264,200.09,1.16,0,0,3
3202,625816,2.239,200.09,1.16,0,0,7
3203,625866,2.240,200.09,1.16,0,0,3
3204,625916,2.267,200.09,1.16,0,0,3
3205,625966,2.195,200.09,1.16,0,0,3
3206,626016,2.230,200.09,1.16,0,0,2
3207,626066,2.396,199.98,1.16,0,0,7
3208,626116,2.412,199.98,1.16,0,0,3
3209,626166,2.438,199.98,1.16,0,0,3
3210,626216,2.432,200.09,1.16,0,0,7
3211,626266,2.251,200.09,1.16,0,0,3
3212,626316,2.145,200.09,1.16,0,0,3
3213,626366,2.148,200.09,1.16,0,0,3
3214,626416,2.129,200.09,1.16,0,0,3
3215,626466,2.182,200.09,1.16,0,0,10
3216,626516,2.225,200.02,1.16,0,0,13
3217,626566,2.219,200.02,1.16,0,0,3
3218,626616,2.222,200.02,1.16,0,0,3
3219,626666,2.222,200.02,1.16,0,0,3
3220,626716,2.276,200.02,1.16,0,0,3
3221,626766,2.317,200.02,1.16,0,0,2
3222,626816,2.303,200.02,1.16,0,0,3
3223,626866,2.425,200.09,1.16,0,0,7
3224,626916,2.464,200.09,1.16,0,0,3
3225,626966,2.314,200.09,1.16,0,0,3
3226,627016,2.266,199.98,1.16,0,0,3
3227,627066,2.253,199.98,1.16,0,0,3
3228,627116,2.190,199.98,1.16,0,0,3
3229,627166,2.163,200.09,1.16,0,0,3
3230,627216,2.197,200.09,1.16,0,0,3
3231,627266,2.253,200.09,1.16,0,0,9
3232,627316,2.277,200.09,1.16,0,0,3
3233,627366,2.253,200.05,1.16,0,0,3
3234,627416,2.284,200.05,1.16,0,0,3
3235,627466,2.340,200.05,1.16,0,0,3
3236,627516,2.293,200.05,1.16,0,0,13
3237,627566,2.293,200.05,1.16,0,0,3
3238,627616,2.330,200.05,1.16,0,0,3
3239,627666,2.376,200.09,1.16,0,0,33
3240,627716,2.306,200.09,1.16,0,0,3
3241,627766,2.248,200.09,1.16,0,0,3
3242,627816,2.163,199.98,1.16,0,0,3
3243,627866,2.141,199.98,1.16,0,0,3
3244,627916,2.152,199.98,1.16,0,0,3
3245,627966,2.149,199.98,1.16,0,0,3
3246,628016,2.184,199.91,1.16,0,0,3
3247,628066,2.268,199.91,1.16,0,0,3
3248,628116,2.323,199.91,1.16,0,0,3
3249,628166,2.374,200.02,1.16,0,0,3
3250,628216,2.317,200.02,1.16,0,0,6
3251,628266,2.320,200.02,1.16,0,0,2
3252,628316,2.320,200.05,1.16,0,0,4
3253,628366,2.202,200.05,1.16,0,0,2
3254,628416,2.210,200.05,1.16,0,0,2
3255,628472,2.275,199.91,1.16,0,0,16
3256,628516,2.206,199.91,1.16,0,0,3
3257,628566,2.209,199.91,1.16,0,0,2
3258,628616,2.193,199.91,1.16,0,0,2
3259,628666,2.200,200.05,1.16,0,0,3
3260,628716,2.122,200.05,1.16,0,0,3
3261,628766,2.257,200.05,1.16,0,0,3
3262,628816,2.364,200.02,1.16,0,0,3
3263,628866,2.263,200.02,1.16,0,0,3
3264,628916,2.295,200.02,1.16,0,0,3
3265,628966,2.306,200.02,1.16,0,0,3
3266,629016,2.195,200.02,1.16,0,0,3
3267,629066,2.167,200.02,1.16,0,0,3
3268,629116,2.159,200.02,1.16,0,0,3
3269,629166,2.168,199.94,1.16,0,0,3
3270,629216,2.198,199.94,1.16,0,0,3
3271,629266,2.204,199.94,1.16,0,0,3
3272,629316,2.207,199.94,1.16,0,0,3
3273,629366,2.224,199.94,1.16,0,0,3
3274,629416,2.161,199.94,1.16,0,0,2
3275,629466,2.216,199.91,1.16,0,0,3
3276,629516,2.270,199.91,1.16,0,0,17
3277,629566,2.300,199.91,1.16,0,0,3
3278,629616,2.340,199.94,1.16,0,0,3
3279,629666,2.347,199.94,1.16,0,0,2
3280,629716,2.273,199.94,1.16,0,0,2
3281,629766,2.173,199.94,1.16,0,0,3
3282,629816,2.130,199.94,1.16,0,0,3
3283,629866,2.100,199.94,1.16,0,0,3
3284,629916,2.089,199.94,1.16,0,0,3
3285,629966,2.162,199.91,1.16,0,0,3
3286,630016,2.223,199.91,1.16,0,0,3
3287,630066,2.175,199.91,1.16,0,0,3
3288,630116,2.128,199.94,1.16,0,0,3
3289,630166,2.169,199.94,1.16,0,0,3
3290,630216,2.122,199.94,1.16,0,0,3
3291,630266,2.145,199.94,1.16,0,0,3
3292,630316,2.264,199.94,1.16,0,0,7
3293,630366,2.318,199.94,1.16,0,0,3
3294,630416,2.249,199.94,1.16,0,0,3
3295,630472,2.259,199.98,1.16,0,0,30
3296,630516,2.228,199.98,1.16,0,0,3
3297,630566,2.136,199.98,1.16,0,0,3
3298,630616,2.124,199.94,1.16,0,0,3
3299,630666,2.166,199.94,1.16,0,0,2
3300,630716,2.242,199.94,1.16,0,17280,7
3301,630766,2.285,199.94,1.16,0,0,3
3302,630816,2.302,199.94,1.16,0,0,3
3303,630866,2.274,199.94,1.16,0,0,3
3304,630916,2.163,199.94,1.16,0,0,3
3305,630966,2.131,199.94,1.16,0,0,2
3306,631016,2.180,199.94,1.16,0,0,3
3307,631066,2.144,199.94,1.16,0,0,3
3308,631116,2.119,199.87,1.16,0,0,7
3309,631166,2.167,199.87,1.16,0,0,2
3310,631216,2.200,199.87,1.16,0,0,2
3311,631266,2.164,199.98,1.16,0,0,3
3312,631316,2.143,199.98,1.16,0,0,3
3313,631366,2.173,199.98,1.16,0,0,3
3314,631416,2.155,199.94,1.16,0,0,2
3315,631466,2.161,199.94,1.16,0,0,2
3316,631516,2.246,199.94,1.16,0,0,19
3317,631566,2.295,199.94,1.16,0,0,3
3318,631616,2.285,199.98,1.16,0,0,3
3319,631666,2.228,199.98,1.16,0,0,2
3320,631716,2.208,199.98,1.16,0,0,3
3321,631766,2.181,199.94,1.16,0,0,3
3322,631816,2.220,199.94,1.16,0,0,3
3323,631866,2.232,199.94,1.16,0,0,3
3324,631916,2.276,199.94,1.16,0,0,7
3325,631966,2.303,199.94,1.16,0,0,3
3326,632016,2.278,199.94,1.16,0,0,3
3327,632066,2.232,199.87,1.16,0,0,3
3328,632116,2.192,199.87,1.16,0,0,3
3329,632166,2.162,199.87,1.16,0,0,3
3330,632216,2.146,199.87,1.16,0,0,3
3331,632266,2.149,199.87,1.16,0,0,3
3332,632316,2.175,199.87,1.16,0,0,7
3333,632366,2.230,199.87,1.16,0,0,3
3334,632416,2.250,199.87,1.16,0,0,3
3335,632466,2.197,199.87,1.16,0,0,3
3336,632516,2.184,199.87,1.16,0,0,21
3337,632566,2.178,199.94,1.16,0,0,3
3338,632616,2.154,199.94,1.16,0,0,2
3339,632666,2.188,199.94,1.16,0,0,3
3340,632716,2.295,200.02,1.16,0,0,7
3341,632766,2.336,200.02,1.16,0,0,3
3342,632816,2.300,200.02,1.16,0,0,3
3343,632866,2.278,200.02,1.16,0,0,3
3344,632916,2.236,199.91,1.16,0,0,3
3345,632966,2.177,199.91,1.16,0,0,3
3346,633016,2.211,199.91,1.16,0,0,3
3347,633066,2.254,199.87,1.16,0,0,3
3348,633116,2.245,199.87,1.16,0,0,7
3349,633166,2.234,199.87,1.16,0,0,3
3350,633216,2.250,199.91,1.16,0,0,3
3351,633266,2.214,199.91,1.16,0,0,3
3352,633316,2.171,199.91,1.16,0,0,3
3353,633366,2.182,199.87,1.16,0,0,3
3354,633416,2.161,199.87,1.16,0,0,3
3355,633466,2.187,199.87,1.16,0,0,2
3356,633516,2.239,199.87,1.16,0,0,30
3357,633566,2.229,199.83,1.16,0,0,3
3358,633616,2.204,199.83,1.16,0,0,3
3359,633666,2.224,199.83,1.16,0,0,3
3360,633716,2.216,199.87,1.16,0,0,3
3361,633766,2.173,199.87,1.16,0,0,2
3362,633816,2.152,199.87,1.16,0,0,2
3363,633866,2.261,199.91,1.16,0,0,3
3364,633916,2.294,199.91,1.16,0,0,7
3365,633966,2.311,199.91,1.16,0,0,3
3366,634016,2.355,199.80,1.16,0,0,3
3367,634066,2.302,199.80,1.16,0,0,3
3368,634116,2.246,199.80,1.16,0,0,3
3369,634166,2.187,199.80,1.16,0,0,3
3370,634216,2.174,199.91,1.16,0,0,3
3371,634266,2.259,199.91,1.16,0,0,29
3372,634316,2.309,199.91,1.16,0,0,7
3373,634366,2.265,199.83,1.16,0,0,3
3374,634416,2.179,199.83,1.16,0,0,3
3375,634466,2.122,199.83,1.16,0,0,3
3376,634516,2.171,199.87,1.16,0,0,12
3377,634566,2.188,199.87,1.16,0,0,3
3378,634616,2.163,199.87,1.16,0,0,3
3379,634666,2.251,199.83,1.16,0,0,2
3380,634716,2.305,199.83,1.16,0,0,7
3381,634766,2.247,199.83,1.16,0,0,3
3382,634816,2.247,199.83,1.16,0,0,3
3383,634866,2.240,199.87,1.16,0,0,3
3384,634916,2.163,199.87,1.16,0,0,3
3385,634966,2.148,199.87,1.16,0,0,2
3386,635016,2.169,199.80,1.16,0,0,3
3387,635066,2.245,199.80,1.16,0,0,3
3388,635116,2.295,199.80,1.16,0,0,7
3389,635166,2.309,199.83,1.16,0,0,3
3390,635216,2.298,199.83,1.16,0,0,3
3391,635266,2.227,199.83,1.16,0,0,2
3392,635316,2.220,199.83,1.16,0,0,3
3393,635366,2.213,199.87,1.16,0,0,3
3394,635416,2.184,199.87,1.16,0,0,3
3395,635466,2.254,199.87,1.16,0,0,3
3396,635516,2.254,199.87,1.16,0,0,14
3397,635566,2.240,199.87,1.16,0,0,2
3398,635616,2.218,199.87,1.16,0,0,3
3399,635666,2.178,199.83,1.16,0,0,2
3400,635716,2.167,199.83,1.16,0,19704,3
3401,635766,2.122,199.83,1.16,0,0,3
3402,635816,2.152,199.83,1.16,0,0,3
3403,635866,2.252,199.83,1.16,0,0,2
3404,635916,2.237,199.83,1.16,0,0,29
3405,635966,2.238,199.83,1.16,0,0,2
3406,636016,2.282,199.80,1.16,0,0,3
3407,636066,2.237,199.80,1.16,0,0,3
3408,636116,2.222,199.80,1.16,0,0,3
3409,636166,2.172,199.91,1.16,0,0,3
3410,636216,2.133,199.91,1.16,0,0,3
3411,636266,2.234,199.91,1.16,0,0,3
3412,636316,2.315,199.83,1.16,0,0,3
3413,636366,2.280,199.83,1.16,0,0,3
3414,636416,2.210,199.83,1.16,0,0,3
3415,636466,2.191,199.83,1.16,0,0,3
3416,636516,2.171,199.83,1.16,0,0,17
3417,636566,2.137,199.83,1.16,0,0,3
3418,636616,2.209,199.83,1.16,0,0,3
3419,636666,2.309,199.94,1.16,0,0,3
3420,636716,2.269,199.94,1.16,0,0,3
3421,636766,2.249,199.94,1.16,0,0,3
3422,636816,2.208,199.83,1.16,0,0,3
3423,636866,2.110,199.83,1.16,0,0,3
3424,636916,2.086,199.83,1.16,0,0,3
3425,636966,2.107,199.76,1.16,0,0,3
3426,637016,2.128,199.76,1.16,0,0,3
3427,637066,2.233,199.76,1.16,0,0,3
3428,637116,2.223,199.83,1.16,0,0,7
3429,637166,2.199,199.83,1.16,0,0,3
3430,637216,2.253,199.83,1.16,0,0,3
3431,637266,2.249,199.83,1.16,0,0,3
3432,637316,2.224,199.91,1.16,0,0,3
3433,637366,2.230,199.91,1.16,0,0,3
3434,637416,2.297,199.91,1.16,0,0,3
3435,637466,2.364,199.87,1.16,0,0,2
3436,637520,2.277,199.87,1.16,0,0,43
3437,637567,2.200,199.87,1.16,0,0,2
3438,637616,2.221,199.87,1.16,0,0,2
3439,637666,2.182,199.87,1.16,0,0,3
3440,637716,2.157,199.87,1.16,0,0,2
3441,637766,2.184,199.87,1.16,0,0,3
3442,637816,2.247,199.87,1.16,0,0,3
3443,637866,2.276,199.87,1.16,0,0,3
3444,637916,2.288,199.87,1.16,0,0,7
3445,637966,2.240,199.80,1.16,0,0,3
3446,638016,2.228,199.80,1.16,0,0,3
3447,638066,2.177,199.80,1.16,0,0,3
3448,638116,2.111,199.83,1.16,0,0,3
3449,638166,2.128,199.83,1.16,0,0,3
3450,638216,2.172,199.83,1.16,0,0,3
3451,638266,2.279,199.80,1.16,0,0,2
3452,638316,2.304,199.80,1.16,0,0,7
3453,638366,2.274,199.80,1.16,0,0,3
3454,638416,2.268,199.76,1.16,0,0,3
3455,638466,2.259,199.76,1.16,0,0,3
3456,638516,2.233,199.76,1.16,0,0,17
3457,638566,2.247,199.76,1.16,0,0,3
3458,638616,2.311,199.91,1.16,0,0,3
3459,638666,2.396,199.91,1.16,0,0,3
3460,638716,2.382,199.91,1.16,0,0,7
3461,638766,2.327,199.83,1.16,0,0,3
3462,638816,2.220,199.83,1.16,0,0,3
3463,638866,2.157,199.83,1.16,0,0,3
3464,638916,2.165,199.83,1.16,0,0,3
3465,638966,2.211,199.83,1.16,0,0,3
3466,639016,2.284,199.83,1.16,0,0,3
3467,639066,2.306,199.83,1.16,0,0,3
3468,639116,2.291,199.87,1.16,0,0,7
3469,639166,2.268,199.87,1.16,0,0,3
3470,639216,2.258,199.87,1.16,0,0,3
3471,639266,2.254,199.87,1.16,0,0,2
3472,639316,2.209,199.87,1.16,0,0,3
3473,639366,2.286,199.87,1.16,0,0,3
3474,639416,2.331,199.87,1.16,0,0,3
3475,639466,2.331,199.87,1.16,0,0,2
3476,639516,2.277,199.87,1.16,0,0,19
3477,639566,2.267,199.87,1.16,0,0,3
3478,639616,2.253,199.87,1.16,0,0,3
3479,639666,2.205,199.87,1.16,0,0,3
3480,639716,2.225,199.87,1.16,0,0,3
3481,639766,2.327,199.83,1.16,0,0,3
3482,639816,2.398,199.83,1.16,0,0,3
3483,639866,2.426,199.83,1.16,0,0,3
3484,639916,2.394,199.94,1.16,0,0,9
3485,639966,2.322,199.94,1.16,0,0,2
3486,640016,2.316,199.94,1.16,0,0,2
3487,640066,2.249,199.87,1.16,0,0,3
3488,640116,2.250,199.87,1.16,0,0,3
3489,640166,2.328,199.87,1.16,0,0,2
3490,640216,2.311,199.87,1.16,0,0,3
3491,640266,2.286,199.87,1.16,0,0,3
3492,640316,2.251,199.87,1.16,0,0,7
3493,640367,2.252,199.87,1.16,0,0,3
3494,640416,2.294,199.83,1.16,0,0,3
3495,640466,2.305,199.83,1.16,0,0,3
3496,640516,2.322,199.83,1.16,0,0,21
3497,640566,2.414,199.91,1.16,0,0,7
3498,640616,2.396,199.91,1.16,0,0,3
3499,640666,2.344,199.91,1.16,0,0,3
3500,640716,2.386,199.80,1.16,0,21439,7
3501,640766,2.358,199.80,1.16,0,0,3
3502,640816,2.283,199.80,1.16,0,0,3
3503,640866,2.188,199.83,1.16,0,0,3
3504,640916,2.202,199.83,1.16,0,0,3
3505,640966,2.317,199.83,1.16,0,0,7
3506,641016,2.418,199.83,1.16,0,0,3
3507,641066,2.442,199.91,1.16,0,0,3
3508,641116,2.437,199.91,1.16,0,0,7
3509,641166,2.377,199.91,1.16,0,0,3
3510,641216,2.344,199.91,1.16,0,0,2
3511,641266,2.255,199.91,1.16,0,0,3
3512,641316,2.239,199.91,1.16,0,0,3
3513,641366,2.290,199.87,1.16,0,0,7
3514,641416,2.268,199.87,1.16,0,0,3
3515,641466,2.221,199.87,1.16,0,0,3
3516,641516,2.169,199.91,1.16,0,0,13
3517,641566,2.154,199.91,1.16,0,0,3
3518,641616,2.223,199.91,1.16,0,0,3
3519,641666,2.244,199.91,1.16,0,0,3
3520,641716,2.347,199.87,1.16,0,0,3
3521,641766,2.451,199.87,1.16,0,0,7
3522,641816,2.450,199.87,1.16,0,0,3
3523,641866,2.418,199.94,1.16,0,0,3
3524,641916,2.388,199.94,1.16,0,0,9
3525,641966,2.346,199.94,1.16,0,0,3
3526,642016,2.334,199.80,1.16,0,0,3
3527,642066,2.326,199.80,1.16,0,0,3
3528,642116,2.315,199.80,1.16,0,0,3
3529,642166,2.346,199.94,1.16,0,0,3
3530,642216,2.375,199.94,1.16,0,0,3
3531,642266,2.343,199.94,1.16,0,0,3
3532,642316,2.338,199.94,1.16,0,0,7
3533,642366,2.342,199.91,1.16,0,0,3
3534,642416,2.351,199.91,1.16,0,0,3
3535,642466,2.348,199.91,1.16,0,0,3
3536,642516,2.437,199.94,1.16,0,0,21
3537,642566,2.481,199.94,1.16,0,0,7
3538,642616,2.421,199.94,1.16,0,0,3
3539,642666,2.363,199.87,1.16,0,0,3
3540,642716,2.306,199.87,1.16,0,0,7
3541,642766,2.230,199.87,1.16,0,0,3
3542,642816,2.197,199.94,1.16,0,0,3
3543,642866,2.193,199.94,1.16,0,0,3
3544,642916,2.270,199.94,1.16,0,0,3
3545,642966,2.336,199.94,1.16,0,0,7
3546,643016,2.352,199.91,1.16,0,0,3
3547,643066,2.342,199.91,1.16,0,0,3
3548,643116,2.365,199.91,1.16,0,0,7
3549,643166,2.364,200.02,1.16,0,0,3
3550,643216,2.329,200.02,1.16,0,0,3
3551,643266,2.360,200.02,1.16,0,0,2
3552,643316,2.426,199.91,1.16,0,0,3
3553,643366,2.440,199.91,1.16,0,0,7
3554,643416,2.387,199.91,1.16,0,0,3
3555,643466,2.362,199.91,1.16,0,0,3
3556,643516,2.340,199.87,1.16,0,0,23
3557,643566,2.263,199.87,1.16,0,0,3
3558,643616,2.251,199.87,1.16,0,0,3
3559,643666,2.285,199.98,1.16,0,0,3
3560,643716,2.372,199.98,1.16,0,0,3
3561,643766,2.428,199.98,1.16,0,0,7
3562,643816,2.468,199.91,1.16,0,0,3
3563,643866,2.436,199.91,1.16,0,0,3
3564,643916,2.405,199.91,1.16,0,0,7
3565,643966,2.322,199.94,1.16,0,0,3
3566,644016,2.288,199.94,1.16,0,0,3
3567,644066,2.323,199.94,1.16,0,0,2
3568,644116,2.381,199.94,1.16,0,0,3
3569,644166,2.398,199.94,1.16,0,0,9
3570,644216,2.328,199.94,1.16,0,0,3
3571,644266,2.323,199.94,1.16,0,0,3
3572,644316,2.254,199.98,1.16,0,0,7
3573,644366,2.205,199.98,1.16,0,0,2
3574,644416,2.182,199.98,1.16,0,0,3
3575,644466,2.237,199.94,1.16,0,0,2
3576,644516,2.287,199.94,1.16,0,0,27
3577,644566,2.307,199.94,1.16,0,0,7
3578,644616,2.283,199.94,1.16,0,0,3
3579,644666,2.305,199.94,1.16,0,0,3
3580,644716,2.324,199.94,1.16,0,0,7
3581,644766,2.311,199.94,1.16,0,0,3
3582,644816,2.274,200.02,1.16,0,0,3
3583,644866,2.249,200.02,1.16,0,0,3
3584,644916,2.261,200.02,1.16,0,0,2
3585,644966,2.248,199.91,1.16,0,0,7
3586,645016,2.248,199.91,1.16,0,0,3
3587,645066,2.211,199.91,1.16,0,0,3
3588,645116,2.174,199.98,1.16,0,0,2
3589,645166,2.114,199.98,1.16,0,0,3
3590,645216,2.149,199.98,1.16,0,0,3
3591,645266,2.272,199.98,1.16,0,0,3
3592,645316,2.334,199.98,1.16,0,0,3
3593,645366,2.352,199.98,1.16,0,0,7
3594,645416,2.343,199.98,1.16,0,0,3
3595,645466,2.381,200.09,1.16,0,0,3
3596,645516,2.352,200.09,1.16,0,0,25
3597,645566,2.288,200.09,1.16,0,0,3
3598,645616,2.248,199.94,1.16,0,0,3
3599,645666,2.285,199.94,1.16,0,0,3
3600,645716,2.324,199.94,1.16,0,17871,3
3601,645766,2.299,199.98,1.16,0,0,7
3602,645816,2.204,199.98,1.16,0,0,3
3603,645866,2.188,199.98,1.16,0,0,3
3604,645916,2.188,199.94,1.16,0,0,3
3605,645966,2.175,199.94,1.16,0,0,3
3606,646016,2.244,199.94,1.16,0,0,3
3607,646066,2.334,199.94,1.16,0,0,3
3608,646116,2.381,200.02,1.16,0,0,3
3609,646166,2.387,200.02,1.16,0,0,7
3610,646216,2.322,200.02,1.16,0,0,3
3611,646266,2.254,200.05,1.16,0,0,3
3612,646316,2.218,200.05,1.16,0,0,3
3613,646366,2.198,200.05,1.16,0,0,2
3614,646416,2.245,199.91,1.16,0,0,2
3615,646466,2.289,199.91,1.16,0,0,3
3616,646516,2.273,199.91,1.16,0,0,17
3617,646566,2.194,200.02,1.16,0,0,3
3618,646616,2.214,200.02,1.16,0,0,3
3619,646666,2.255,200.02,1.16,0,0,3
3620,646716,2.223,200.02,1.16,0,0,3
3621,646766,2.227,200.02,1.16,0,0,2
3622,646816,2.318,200.02,1.16,0,0,3
3623,646866,2.359,200.02,1.16,0,0,3
3624,646916,2.334,200.02,1.16,0,0,3
3625,646966,2.300,200.02,1.16,0,0,3
3626,647016,2.245,200.02,1.16,0,0,3
3627,647066,2.187,200.02,1.16,0,0,3
3628,647116,2.171,200.02,1.16,0,0,3
3629,647166,2.181,200.02,1.16,0,0,3
3630,647216,2.263,200.02,1.16,0,0,3
3631,647266,2.274,199.98,1.16,0,0,3
3632,647316,2.252,199.98,1.16,0,0,3
3633,647366,2.263,199.98,1.16,0,0,3
3634,647416,2.254,200.02,1.16,0,0,3
3635,647466,2.219,200.02,1.16,0,0,3
3636,647516,2.214,200.02,1.16,0,0,16
3637,647566,2.273,199.98,1.16,0,0,3
3638,647616,2.329,199.98,1.16,0,0,3
3639,647666,2.291,199.98,1.16,0,0,2
3640,647716,2.280,200.05,1.16,0,0,3
3641,647766,2.263,200.05,1.16,0,0,7
3642,647816,2.218,200.05,1.16,0,0,3
3643,647866,2.167,200.05,1.16,0,0,3
3644,647916,2.158,199.94,1.16,0,0,7
3645,647966,2.223,199.94,1.16,0,0,3
3646,648016,2.294,199.94,1.16,0,0,3
3647,648066,2.298,199.98,1.16,0,0,3
3648,648116,2.262,199.98,1.16,0,0,3
3649,648166,2.282,199.98,1.16,0,0,7
3650,648216,2.299,200.02,1.16,0,0,3
3651,648266,2.278,200.02,1.16,0,0,3
3652,648316,2.226,200.02,1.16,0,0,7
3653,648366,2.252,200.09,1.16,0,0,3
3654,648416,2.323,200.09,1.16,0,0,3
3655,648466,2.349,200.09,1.16,0,0,2
3656,648516,2.292,200.09,1.16,0,0,3
3657,648566,2.215,200.09,1.16,0,0,36
3658,648616,2.188,200.09,1.16,0,0,3
3659,648666,2.199,200.09,1.16,0,0,3
3660,648716,2.238,200.09,1.16,0,0,7
3661,648766,2.266,200.09,1.16,0,0,2
3662,648816,2.277,200.09,1.16,0,0,3
3663,648866,2.321,200.05,1.16,0,0,3
3664,648916,2.322,200.05,1.16,0,0,9
3665,648966,2.328,200.05,1.16,0,0,11
3666,649016,2.285,200.09,1.16,0,0,3
3667,649066,2.257,200.09,1.16,0,0,3
3668,649116,2.220,200.09,1.16,0,0,7
3669,649166,2.272,200.09,1.16,0,0,3
3670,649216,2.377,200.05,1.16,0,0,3
3671,649266,2.353,200.05,1.16,0,0,3
3672,649316,2.288,200.05,1.16,0,0,3
3673,649366,2.267,200.02,1.16,0,0,7
3674,649416,2.263,200.02,1.16,0,0,3
